Order_ID,Customer_ID,Product_ID,Category,Supplier,Region,Marketing_Channel,Order_Date,Price,Quantity,Customer_Age,Payment_Type,Shipping_Time_days,Delivery_Issue,Return_Flag,Return_Reason
ORD100211,CUST10582,PID5027,Electronics,Digitron,USA,Google Ads,2023-02-22,465.08,1,35,Credit Card,6,No,0,
ORD100212,CUST13587,PID4575,Electronics,GadgetPro,Australia,Google Ads,2024-11-14,330.16,1,26,Credit Card,1,No,1,Damaged
ORD100213,CUST13105,PID1707,Electronics,GadgetPro,USA,Organic,2024-11-02,294.97,1,36,Credit Card,3,No,0,
ORD100214,CUST10245,PID6924,Sports,GearHouse,Germany,Google Ads,2024-02-20,33.73,1,32,UPI,3,No,0,
ORD100215,CUST12324,PID1399,Home Decor,CozyLiving,USA,Referral,2023-09-04,88.29,1,52,Credit Card,2,No,0,
ORD100216,CUST14958,PID7603,Beauty,PureBeauty,USA,Google Ads,2024-03-14,29.16,1,34,Wallet,6,No,0,
ORD100217,CUST12685,PID8641,Fashion,StylishCo,Australia,Google Ads,2023-07-22,33.89,1,46,Credit Card,5,No,0,
ORD100218,CUST14167,PID9064,Sports,GearHouse,Germany,Organic,2023-07-03,74.67,1,30,Credit Card,6,Yes,0,
ORD100219,CUST11101,PID3906,Home Decor,CozyLiving,India,Referral,2023-05-03,135.26,1,36,Credit Card,6,No,0,
ORD100220,CUST12483,PID7382,Sports,Sportify,India,Google Ads,2024-02-05,53.96,1,46,Wallet,7,Yes,1,Not as Described
ORD100221,CUST11922,PID6588,Beauty,GlowLabs,USA,Google Ads,2023-10-21,29.04,1,33,COD,7,No,0,
ORD100222,CUST10513,PID9192,Electronics,GadgetPro,USA,Organic,2023-10-07,214.65,1,20,Debit Card,3,No,1,Damaged
ORD100223,CUST12814,PID2031,Home Decor,DecoCraft,USA,Organic,2024-09-01,91.17,1,27,Credit Card,11,No,0,
ORD100224,CUST11055,PID4204,Sports,GearHouse,USA,Google Ads,2023-07-17,84.83,1,28,Debit Card,6,No,1,Changed Mind
ORD100225,CUST11236,PID2517,Home Decor,DecoCraft,USA,Organic,2024-05-25,167.09,1,24,Wallet,2,No,0,
ORD100226,CUST10845,PID9583,Electronics,TechWorks,India,Facebook/Instagram,2023-05-24,318.94,1,19,Credit Card,8,No,0,
ORD100227,CUST14113,PID7546,Electronics,TechWorks,UK,Email,2024-08-31,12.93,1,31,Wallet,3,No,0,
ORD100228,CUST11452,PID8097,Fashion,StylishCo,USA,Organic,2023-07-20,49.05,1,28,Wallet,1,No,1,Wrong Size
ORD100229,CUST10358,PID3844,Electronics,Digitron,USA,Facebook/Instagram,2023-05-04,96.32,2,42,Credit Card,3,No,0,
ORD100230,CUST12313,PID3428,Electronics,GadgetPro,UK,Referral,2023-07-06,244.54,1,16,Credit Card,4,No,0,
ORD100231,CUST10062,PID4192,Fashion,TrendWear,Canada,Google Ads,2023-11-22,58.34,1,34,Credit Card,5,No,0,
ORD100232,CUST10867,PID9787,Home Decor,HomeSense,UK,Facebook/Instagram,2024-04-08,26.01,1,46,Credit Card,1,No,0,
ORD100233,CUST10161,PID4178,Beauty,SkinCareInc,UK,Google Ads,2023-12-15,28.91,3,44,COD,3,No,0,
ORD100234,CUST14851,PID8347,Home Decor,DecoCraft,Canada,Organic,2024-10-21,3.77,1,26,UPI,5,No,0,
ORD100235,CUST11970,PID2943,Fashion,FabricHub,Germany,Facebook/Instagram,2024-02-07,12.57,1,33,Credit Card,6,No,0,
ORD100236,CUST14936,PID1193,Electronics,GadgetPro,India,Organic,2023-12-12,113.53,1,36,Credit Card,2,No,0,
ORD100237,CUST11120,PID7294,Fashion,TrendWear,Germany,Google Ads,2024-05-25,48.02,1,43,Credit Card,2,No,1,Wrong Size
ORD100238,CUST12791,PID7990,Home Decor,HomeSense,USA,Facebook/Instagram,2023-05-27,61.75,1,41,Wallet,5,No,0,
ORD100239,CUST10359,PID2428,Electronics,TechWorks,Germany,Organic,2023-05-28,275.4,1,33,Credit Card,9,Yes,0,
ORD100240,CUST14425,PID8163,Home Decor,HomeSense,UK,Email,2024-05-03,45.18,1,27,Credit Card,3,No,0,
ORD100241,CUST12159,PID2329,Electronics,GadgetPro,India,Email,2024-10-01,551.3,3,49,Credit Card,6,Yes,0,
ORD100242,CUST13867,PID8247,Sports,ActiveFit,UK,Facebook/Instagram,2024-07-04,166.56,1,31,Wallet,2,No,0,
ORD100243,CUST10787,PID9896,Fashion,FabricHub,Canada,Facebook/Instagram,2023-12-04,28.37,1,20,Wallet,5,No,0,
ORD100244,CUST10524,PID1561,Fashion,StylishCo,UK,Organic,2024-10-02,29.28,1,37,Wallet,2,No,0,
ORD100245,CUST14780,PID4902,Fashion,FabricHub,Canada,Facebook/Instagram,2024-04-17,84.42,1,29,Credit Card,1,No,0,
ORD100246,CUST11176,PID7411,Home Decor,CozyLiving,India,Google Ads,2023-05-31,103.18,1,41,Credit Card,1,No,0,
ORD100247,CUST13334,PID5182,Home Decor,CozyLiving,UK,Email,2024-02-19,112.79,1,48,Credit Card,3,No,0,
ORD100248,CUST14139,PID6819,Fashion,TrendWear,UK,Organic,2023-10-25,43.02,2,35,Credit Card,5,Yes,0,
ORD100249,CUST12971,PID5753,Beauty,PureBeauty,Canada,Google Ads,2024-09-02,25.03,1,27,Credit Card,5,Yes,0,
ORD100250,CUST10530,PID3560,Fashion,TrendWear,India,Organic,2023-09-20,44.54,1,27,COD,6,No,0,
ORD100251,CUST10497,PID6701,Home Decor,DecoCraft,USA,Google Ads,2023-05-24,11.41,1,16,COD,3,No,0,
ORD100252,CUST13127,PID2208,Electronics,GadgetPro,Canada,Facebook/Instagram,2023-12-12,239.26,1,40,Credit Card,4,No,0,
ORD100253,CUST13800,PID9756,Beauty,GlowLabs,USA,Organic,2024-09-15,13.95,1,19,Credit Card,2,No,0,
ORD100254,CUST10083,PID3127,Home Decor,DecoCraft,India,Google Ads,2024-07-25,148.1,3,38,Credit Card,7,Yes,0,
ORD100255,CUST10954,PID2574,Fashion,StylishCo,Canada,Organic,2023-01-02,31.72,1,31,UPI,3,No,0,
ORD100256,CUST10887,PID4514,Electronics,Digitron,USA,Google Ads,2023-10-31,11.28,2,34,Credit Card,2,No,0,
ORD100257,CUST11437,PID6502,Fashion,StylishCo,Germany,Email,2023-09-11,65.8,1,29,Credit Card,1,No,0,
ORD100258,CUST14657,PID3781,Beauty,SkinCareInc,India,Google Ads,2024-10-13,18.48,1,43,Debit Card,6,No,0,
ORD100259,CUST13663,PID3064,Home Decor,DecoCraft,Australia,Facebook/Instagram,2024-03-28,92.43,1,25,Wallet,4,Yes,0,
ORD100260,CUST11224,PID5245,Fashion,TrendWear,Canada,Organic,2023-02-06,17.56,1,29,Credit Card,1,No,0,
ORD100261,CUST14999,PID7077,Electronics,Digitron,USA,Facebook/Instagram,2023-06-09,423.14,1,28,UPI,2,No,0,
ORD100262,CUST10079,PID1416,Beauty,PureBeauty,India,Google Ads,2023-01-09,10.67,1,37,Wallet,6,No,0,
ORD100263,CUST11353,PID1679,Electronics,Digitron,Australia,Google Ads,2023-08-21,248.42,1,29,UPI,4,No,0,
ORD100264,CUST12233,PID6600,Home Decor,DecoCraft,UK,Organic,2023-04-09,66.07,1,40,Wallet,5,Yes,1,Late Delivery
ORD100265,CUST12573,PID2306,Sports,Sportify,UK,Email,2024-10-20,50.65,1,40,Credit Card,1,No,0,
ORD100266,CUST10102,PID5887,Home Decor,DecoCraft,UK,Facebook/Instagram,2023-07-27,83.41,3,30,Credit Card,4,No,1,Wrong Size
ORD100267,CUST14934,PID2312,Fashion,TrendWear,Canada,Facebook/Instagram,2023-05-11,86.79,1,46,Wallet,5,No,0,
ORD100268,CUST14451,PID8084,Electronics,Digitron,USA,Organic,2024-02-08,29.95,1,42,Credit Card,4,No,0,
ORD100269,CUST12789,PID9123,Home Decor,HomeSense,India,Email,2023-06-01,48.95,1,33,UPI,9,Yes,0,
ORD100270,CUST14481,PID8773,Home Decor,HomeSense,India,Google Ads,2023-02-23,138.7,1,41,Wallet,8,No,0,
ORD100271,CUST12853,PID3736,Electronics,TechWorks,India,Google Ads,2023-04-30,420.5,1,34,Debit Card,6,Yes,0,
ORD100272,CUST13906,PID2862,Sports,GearHouse,Canada,Referral,2024-11-03,48.12,2,44,COD,1,No,0,
ORD100273,CUST11128,PID6420,Beauty,GlowLabs,Canada,Google Ads,2024-09-19,41.05,1,44,Credit Card,7,No,0,
ORD100274,CUST14334,PID5207,Fashion,StylishCo,Australia,Referral,2024-08-09,8.92,1,23,COD,7,Yes,0,
ORD100275,CUST14476,PID5489,Fashion,TrendWear,USA,Google Ads,2024-09-16,34.33,1,39,Debit Card,1,No,0,
ORD100276,CUST13967,PID1805,Fashion,StylishCo,India,Organic,2024-02-24,8.3,1,36,Debit Card,7,No,0,
ORD100277,CUST12779,PID2976,Beauty,GlowLabs,USA,Organic,2024-02-26,13.2,1,38,Credit Card,2,No,0,
ORD100278,CUST13463,PID9246,Beauty,SkinCareInc,USA,Referral,2023-04-14,15.77,1,43,Credit Card,14,No,0,
ORD100279,CUST12028,PID8926,Fashion,TrendWear,India,Organic,2023-09-11,55.67,1,31,Debit Card,1,No,0,
ORD100280,CUST10974,PID2689,Electronics,GadgetPro,India,Google Ads,2023-08-15,511.63,1,28,Credit Card,5,No,0,
ORD100281,CUST11674,PID4052,Beauty,SkinCareInc,UK,Email,2023-04-22,14.66,1,50,Wallet,6,No,0,
ORD100282,CUST10011,PID1691,Sports,Sportify,UK,Organic,2024-05-24,110.6,1,47,Credit Card,5,No,0,
ORD100283,CUST11024,PID1941,Fashion,FabricHub,Germany,Email,2024-04-17,52.39,1,25,Credit Card,2,No,0,
ORD100284,CUST12853,PID3655,Electronics,GadgetPro,India,Organic,2023-04-09,296.89,2,34,Credit Card,3,Yes,0,
ORD100285,CUST14563,PID5403,Beauty,SkinCareInc,India,Facebook/Instagram,2023-06-02,24.61,1,29,UPI,7,No,0,
ORD100286,CUST12768,PID8875,Fashion,TrendWear,USA,Organic,2023-12-04,62.54,1,46,Credit Card,8,Yes,0,
ORD100287,CUST13205,PID4807,Electronics,TechWorks,Canada,Organic,2023-06-12,201.17,1,41,COD,5,No,0,
ORD100288,CUST12727,PID3608,Home Decor,DecoCraft,India,Organic,2024-11-11,60.96,2,26,UPI,2,No,0,
ORD100289,CUST12710,PID2404,Fashion,FabricHub,USA,Organic,2023-06-10,75.79,1,34,COD,1,No,1,Wrong Size
ORD100290,CUST14094,PID4450,Home Decor,HomeSense,Canada,Google Ads,2024-08-02,96.62,1,35,COD,6,No,0,
ORD100291,CUST11527,PID2855,Fashion,FabricHub,USA,Google Ads,2024-02-02,33.33,1,34,Debit Card,6,Yes,0,
ORD100292,CUST14350,PID7086,Beauty,GlowLabs,USA,Google Ads,2023-10-04,20.27,1,32,Credit Card,4,No,0,
ORD100293,CUST12731,PID7714,Home Decor,DecoCraft,India,Google Ads,2024-05-18,29.4,1,33,Credit Card,8,No,0,
ORD100294,CUST13933,PID8734,Sports,Sportify,UK,Facebook/Instagram,2024-01-27,90.98,1,18,Credit Card,7,No,0,
ORD100295,CUST13098,PID3984,Beauty,SkinCareInc,India,Organic,2023-05-15,48.8,1,21,UPI,11,No,0,
ORD100296,CUST10776,PID6324,Electronics,TechWorks,India,Facebook/Instagram,2023-07-14,423.4,1,29,Credit Card,8,No,1,Late Delivery
ORD100297,CUST13370,PID8795,Sports,Sportify,USA,Facebook/Instagram,2024-02-05,67.49,1,26,UPI,1,No,0,
ORD100298,CUST11778,PID1373,Fashion,FabricHub,UK,Google Ads,2024-10-01,64.74,3,21,UPI,1,Yes,0,
ORD100299,CUST10322,PID1583,Home Decor,DecoCraft,UK,Google Ads,2023-02-02,74.55,2,41,UPI,5,Yes,0,
ORD100300,CUST10117,PID8342,Electronics,Digitron,UK,Facebook/Instagram,2024-11-18,16.19,1,24,Debit Card,13,No,0,
ORD100301,CUST12361,PID9676,Beauty,GlowLabs,USA,Organic,2024-04-04,8.91,1,49,UPI,4,No,0,
ORD100302,CUST14137,PID8428,Fashion,TrendWear,USA,Organic,2024-04-14,18.64,1,35,Credit Card,7,No,0,
ORD100303,CUST13629,PID7058,Beauty,PureBeauty,Canada,Organic,2024-01-10,28.38,1,53,UPI,5,No,0,
ORD100304,CUST13520,PID8843,Fashion,FabricHub,USA,Organic,2023-01-22,13.27,1,25,Credit Card,9,No,0,
ORD100305,CUST13646,PID2615,Fashion,TrendWear,Germany,Facebook/Instagram,2024-10-31,66.29,1,16,Credit Card,7,No,1,Not as Described
ORD100306,CUST11620,PID5418,Beauty,SkinCareInc,UK,Google Ads,2023-02-07,30.79,1,23,Credit Card,6,No,1,Damaged
ORD100307,CUST10602,PID9692,Home Decor,DecoCraft,UK,Google Ads,2023-08-18,65.11,2,34,UPI,8,Yes,0,
ORD100308,CUST10170,PID7993,Beauty,PureBeauty,India,Facebook/Instagram,2023-12-31,19.37,1,30,COD,5,No,0,
ORD100309,CUST11633,PID2405,Beauty,SkinCareInc,Canada,Facebook/Instagram,2024-07-16,32.8,1,52,Credit Card,4,No,0,
ORD100310,CUST14954,PID4223,Home Decor,DecoCraft,Australia,Organic,2024-03-13,147.87,1,21,Credit Card,5,No,0,
ORD100311,CUST11674,PID9099,Electronics,GadgetPro,Canada,Email,2023-10-10,120.22,1,48,Wallet,1,No,0,
ORD100312,CUST13517,PID1097,Fashion,TrendWear,UK,Facebook/Instagram,2023-01-27,34.1,1,27,Wallet,3,No,0,
ORD100313,CUST13500,PID5708,Home Decor,DecoCraft,Australia,Google Ads,2023-08-14,80.39,1,17,Wallet,5,No,0,
ORD100314,CUST10195,PID2274,Beauty,PureBeauty,USA,Google Ads,2023-10-04,13.73,1,22,COD,5,No,0,
ORD100315,CUST10611,PID7588,Fashion,TrendWear,USA,Google Ads,2024-08-31,15.48,1,27,COD,5,No,0,
ORD100316,CUST12491,PID8426,Electronics,Digitron,Germany,Email,2023-10-11,260.31,1,51,UPI,2,Yes,0,
ORD100317,CUST11751,PID7123,Fashion,StylishCo,USA,Organic,2024-04-25,72.59,2,38,Credit Card,1,No,0,
ORD100318,CUST11218,PID4140,Sports,Sportify,India,Facebook/Instagram,2024-03-28,98.66,1,31,COD,5,No,0,
ORD100319,CUST10992,PID5510,Beauty,PureBeauty,USA,Google Ads,2024-10-20,46.89,1,26,Credit Card,5,No,0,
ORD100320,CUST11506,PID8807,Sports,ActiveFit,UK,Organic,2024-05-30,105.39,1,57,Debit Card,1,No,0,
ORD100321,CUST11611,PID3078,Sports,Sportify,USA,Facebook/Instagram,2024-06-30,82.65,1,45,Credit Card,1,No,0,
ORD100322,CUST12492,PID4420,Sports,ActiveFit,Australia,Google Ads,2023-07-11,86.9,1,21,Wallet,7,No,0,
ORD100323,CUST12841,PID3981,Fashion,TrendWear,USA,Organic,2023-02-18,38.49,1,55,Credit Card,2,No,0,
ORD100324,CUST14374,PID1984,Electronics,TechWorks,USA,Email,2024-05-26,232.29,1,32,Wallet,5,No,0,
ORD100325,CUST11004,PID4009,Fashion,TrendWear,India,Google Ads,2023-01-17,55.53,1,16,Credit Card,4,No,0,
ORD100326,CUST10635,PID7861,Sports,ActiveFit,USA,Organic,2023-06-21,61.88,1,26,UPI,8,No,0,
ORD100327,CUST13633,PID6515,Home Decor,CozyLiving,Germany,Email,2023-08-08,56.88,3,57,COD,5,No,0,
ORD100328,CUST12166,PID1469,Beauty,PureBeauty,USA,Google Ads,2023-06-07,38.0,1,16,Credit Card,4,No,1,Damaged
ORD100329,CUST12506,PID7504,Sports,Sportify,UK,Organic,2024-04-21,89.72,1,25,COD,2,No,0,
ORD100330,CUST11499,PID3364,Fashion,StylishCo,USA,Referral,2023-02-15,29.85,3,32,Credit Card,6,No,0,
ORD100331,CUST10988,PID2828,Home Decor,HomeSense,UK,Facebook/Instagram,2024-01-08,94.1,1,35,Credit Card,5,No,0,
ORD100332,CUST12737,PID5649,Home Decor,HomeSense,USA,Email,2024-06-01,55.0,2,43,COD,6,No,0,
ORD100333,CUST12303,PID1146,Home Decor,HomeSense,USA,Organic,2023-04-09,93.54,1,33,UPI,9,No,0,
ORD100334,CUST10803,PID4415,Home Decor,DecoCraft,India,Organic,2023-02-06,105.52,1,46,COD,2,No,0,
ORD100335,CUST10018,PID5078,Electronics,Digitron,India,Facebook/Instagram,2023-10-07,396.69,1,55,UPI,7,No,0,
ORD100336,CUST12377,PID2893,Fashion,FabricHub,Australia,Organic,2023-12-15,9.88,3,39,COD,1,No,0,
ORD100337,CUST10647,PID1945,Fashion,StylishCo,USA,Google Ads,2024-05-11,32.55,1,31,Credit Card,5,No,0,
ORD100338,CUST10597,PID9356,Home Decor,HomeSense,Australia,Google Ads,2023-10-29,47.36,1,30,Credit Card,6,No,0,
ORD100339,CUST10617,PID2982,Home Decor,CozyLiving,Canada,Google Ads,2023-06-30,92.97,1,38,UPI,10,No,0,
ORD100340,CUST12589,PID2634,Electronics,GadgetPro,USA,Facebook/Instagram,2024-08-29,246.63,1,27,COD,3,No,0,
ORD100341,CUST14542,PID9010,Beauty,PureBeauty,Australia,Organic,2023-04-09,16.02,1,34,Credit Card,8,No,0,
ORD100342,CUST12074,PID7918,Fashion,StylishCo,India,Facebook/Instagram,2024-11-30,20.86,1,23,Credit Card,1,No,0,
ORD100343,CUST14019,PID8507,Home Decor,CozyLiving,Australia,Facebook/Instagram,2023-04-26,142.22,1,38,Credit Card,3,No,0,
ORD100344,CUST12054,PID9710,Sports,Sportify,Germany,Facebook/Instagram,2023-07-10,57.62,1,34,Wallet,1,No,0,
ORD100345,CUST13179,PID9335,Home Decor,HomeSense,Canada,Organic,2023-09-10,54.33,1,53,Credit Card,2,No,0,
ORD100346,CUST13822,PID1804,Home Decor,CozyLiving,USA,Google Ads,2023-06-10,100.86,2,37,Credit Card,1,No,0,
ORD100347,CUST11529,PID7433,Fashion,StylishCo,UK,Google Ads,2023-09-13,52.58,1,39,Credit Card,8,No,0,
ORD100348,CUST13021,PID6827,Fashion,FabricHub,UK,Referral,2023-11-19,70.23,1,45,Credit Card,4,No,0,
ORD100349,CUST13625,PID1168,Electronics,GadgetPro,UK,Google Ads,2023-05-08,111.35,1,38,Credit Card,2,No,0,
ORD100350,CUST14542,PID2499,Sports,Sportify,UK,Facebook/Instagram,2023-01-18,57.4,1,31,UPI,2,No,0,
ORD100351,CUST12272,PID5281,Electronics,Digitron,Germany,Email,2024-07-19,395.04,1,38,Credit Card,2,No,0,
ORD100352,CUST13214,PID3871,Fashion,TrendWear,USA,Email,2024-07-23,17.6,1,43,COD,5,No,0,
ORD100353,CUST12305,PID3741,Electronics,TechWorks,Australia,Email,2023-11-19,266.66,1,37,Credit Card,4,No,0,
ORD100354,CUST13767,PID4083,Home Decor,HomeSense,USA,Email,2024-11-16,110.04,1,16,Credit Card,9,Yes,0,
ORD100355,CUST14270,PID4534,Beauty,GlowLabs,India,Referral,2024-09-17,13.35,1,22,Credit Card,10,No,0,
ORD100356,CUST14110,PID1207,Electronics,TechWorks,USA,Google Ads,2023-10-15,117.43,1,23,COD,1,No,1,Late Delivery
ORD100357,CUST12196,PID1975,Fashion,StylishCo,Australia,Email,2024-10-24,51.38,2,24,Credit Card,5,No,1,No Longer Needed
ORD100358,CUST12269,PID2785,Home Decor,CozyLiving,Australia,Email,2024-09-30,77.18,2,39,Credit Card,8,Yes,0,
ORD100359,CUST12020,PID8353,Beauty,SkinCareInc,USA,Facebook/Instagram,2023-06-04,34.83,1,34,COD,5,No,0,
ORD100360,CUST14952,PID1592,Electronics,Digitron,UK,Google Ads,2024-05-04,262.9,1,36,COD,11,No,0,
ORD100361,CUST10604,PID1436,Electronics,Digitron,USA,Google Ads,2024-01-21,197.23,1,24,Credit Card,3,No,1,Damaged
ORD100362,CUST14806,PID2663,Fashion,TrendWear,Australia,Organic,2023-04-14,33.92,3,33,COD,5,No,0,
ORD100363,CUST10895,PID3543,Fashion,StylishCo,India,Organic,2024-01-28,18.34,1,36,Debit Card,2,No,0,
ORD100364,CUST14348,PID8503,Fashion,StylishCo,USA,Email,2023-09-03,45.8,1,21,Credit Card,4,No,0,
ORD100365,CUST12516,PID7069,Sports,Sportify,USA,Facebook/Instagram,2023-06-25,23.47,1,22,COD,2,No,0,
ORD100366,CUST14745,PID1830,Electronics,TechWorks,Canada,Organic,2023-02-08,77.88,1,37,COD,10,No,0,
ORD100367,CUST13967,PID5785,Home Decor,DecoCraft,USA,Organic,2024-04-21,118.15,3,29,Credit Card,7,No,0,
ORD100368,CUST10734,PID4016,Home Decor,CozyLiving,USA,Facebook/Instagram,2024-11-12,32.8,1,48,COD,3,No,0,
ORD100369,CUST12870,PID5613,Beauty,GlowLabs,Germany,Organic,2024-06-21,40.14,1,31,Credit Card,5,No,0,
ORD100370,CUST10660,PID3919,Sports,Sportify,USA,Organic,2024-02-12,85.69,1,22,Credit Card,7,No,0,
ORD100371,CUST12025,PID5221,Fashion,StylishCo,USA,Organic,2024-06-08,76.59,1,40,Credit Card,3,No,0,
ORD100372,CUST12672,PID3677,Beauty,GlowLabs,Canada,Google Ads,2024-05-20,24.48,1,41,UPI,3,No,0,
ORD100373,CUST14077,PID3817,Sports,GearHouse,Canada,Organic,2023-02-05,55.18,1,25,Debit Card,4,No,0,
ORD100374,CUST11261,PID6937,Fashion,FabricHub,India,Email,2024-11-15,53.57,1,24,Credit Card,3,No,0,
ORD100375,CUST10949,PID9048,Electronics,Digitron,USA,Organic,2023-01-20,259.89,1,36,Debit Card,1,No,0,
ORD100376,CUST14252,PID8347,Sports,GearHouse,UK,Organic,2023-11-17,64.27,1,40,UPI,1,Yes,0,
ORD100377,CUST13589,PID8176,Fashion,TrendWear,Australia,Organic,2024-05-26,37.17,1,44,Wallet,4,No,0,
ORD100378,CUST12066,PID5887,Fashion,FabricHub,India,Facebook/Instagram,2024-02-04,46.28,3,40,Credit Card,5,No,0,
ORD100379,CUST14152,PID4350,Beauty,GlowLabs,USA,Referral,2024-10-15,42.04,1,20,Credit Card,1,Yes,0,
ORD100380,CUST14176,PID5036,Beauty,SkinCareInc,USA,Facebook/Instagram,2024-04-15,29.56,1,33,Credit Card,3,No,0,
ORD100381,CUST14834,PID3145,Fashion,StylishCo,India,Facebook/Instagram,2023-05-23,34.67,1,52,Wallet,4,No,0,
ORD100382,CUST14085,PID2086,Fashion,TrendWear,UK,Facebook/Instagram,2023-04-02,103.97,1,31,Credit Card,10,No,0,
ORD100383,CUST13368,PID6691,Electronics,GadgetPro,UK,Email,2023-12-20,694.95,1,38,Wallet,4,No,0,
ORD100384,CUST10791,PID8015,Fashion,FabricHub,India,Organic,2023-02-20,45.6,1,27,Debit Card,7,No,0,
ORD100385,CUST13264,PID6774,Beauty,SkinCareInc,Australia,Organic,2024-10-26,18.25,1,30,COD,1,No,0,
ORD100386,CUST10487,PID8180,Electronics,TechWorks,USA,Referral,2024-11-28,280.69,3,34,Credit Card,1,Yes,0,
ORD100387,CUST11811,PID1167,Electronics,TechWorks,UK,Organic,2024-07-28,120.37,1,32,Debit Card,2,No,0,
ORD100388,CUST10349,PID9360,Home Decor,DecoCraft,Canada,Google Ads,2023-07-09,128.6,1,38,Credit Card,1,Yes,1,Changed Mind
ORD100389,CUST13365,PID3439,Fashion,TrendWear,India,Organic,2023-05-05,35.83,1,46,Wallet,7,No,0,
ORD100390,CUST10820,PID7015,Electronics,TechWorks,USA,Organic,2023-05-30,416.33,1,44,Debit Card,1,No,0,
ORD100391,CUST12414,PID3813,Fashion,TrendWear,UK,Email,2023-11-10,46.36,1,20,UPI,5,No,1,Wrong Size
ORD100392,CUST14793,PID3815,Fashion,FabricHub,Germany,Google Ads,2024-07-23,55.03,3,42,Wallet,4,No,0,
ORD100393,CUST11611,PID8217,Fashion,TrendWear,India,Organic,2023-12-08,34.64,1,20,COD,3,No,1,Wrong Size
ORD100394,CUST13119,PID4229,Home Decor,CozyLiving,India,Organic,2023-11-01,79.4,2,27,Wallet,2,Yes,0,
ORD100395,CUST12106,PID2360,Fashion,FabricHub,UK,Email,2024-11-22,64.04,1,48,COD,5,No,1,Damaged
ORD100396,CUST14430,PID4844,Electronics,GadgetPro,India,Facebook/Instagram,2024-11-12,315.45,1,31,Wallet,3,No,0,
ORD100397,CUST11603,PID1260,Fashion,StylishCo,USA,Organic,2023-02-23,41.38,1,42,Wallet,11,No,0,
ORD100398,CUST13017,PID6016,Electronics,GadgetPro,Germany,Facebook/Instagram,2024-03-19,223.12,2,32,Wallet,2,No,0,
ORD100399,CUST12987,PID4726,Fashion,TrendWear,USA,Organic,2024-09-04,49.84,1,31,Wallet,4,No,0,
ORD100400,CUST12736,PID2946,Beauty,GlowLabs,USA,Organic,2023-09-21,19.97,1,29,COD,6,Yes,0,
ORD100401,CUST14992,PID6284,Fashion,FabricHub,UK,Organic,2023-02-22,43.06,1,38,COD,8,No,0,
ORD100402,CUST10424,PID4051,Electronics,GadgetPro,USA,Facebook/Instagram,2024-07-25,251.67,1,53,Credit Card,2,No,0,
ORD100403,CUST13840,PID3843,Sports,Sportify,India,Google Ads,2024-09-11,71.35,1,45,Credit Card,1,No,0,
ORD100404,CUST12939,PID9064,Sports,ActiveFit,USA,Email,2023-01-05,52.23,1,20,Credit Card,2,No,0,
ORD100405,CUST12451,PID9527,Beauty,SkinCareInc,USA,Google Ads,2023-04-13,16.94,1,31,Debit Card,6,No,0,
ORD100406,CUST14187,PID5773,Electronics,GadgetPro,Germany,Facebook/Instagram,2023-07-15,154.19,1,33,COD,4,No,0,
ORD100407,CUST12051,PID9017,Fashion,FabricHub,India,Facebook/Instagram,2023-12-16,20.75,1,16,COD,1,No,0,
ORD100408,CUST13329,PID5012,Beauty,GlowLabs,India,Google Ads,2023-02-16,25.52,1,48,Credit Card,8,No,0,
ORD100409,CUST11628,PID8907,Home Decor,HomeSense,Germany,Email,2024-10-17,77.9,1,40,Credit Card,6,No,0,
ORD100410,CUST14075,PID8636,Sports,Sportify,Germany,Organic,2023-09-26,92.1,1,31,UPI,1,No,0,
ORD100411,CUST14693,PID8566,Sports,Sportify,Australia,Email,2024-01-05,37.64,1,25,Credit Card,5,No,0,
ORD100412,CUST13084,PID3151,Electronics,GadgetPro,Germany,Organic,2024-09-27,190.17,1,45,Credit Card,1,No,0,
ORD100413,CUST12595,PID4953,Beauty,SkinCareInc,UK,Organic,2023-04-16,37.63,1,27,Credit Card,4,No,0,
ORD100414,CUST10502,PID6825,Electronics,GadgetPro,India,Google Ads,2024-10-31,230.89,1,45,Credit Card,10,Yes,0,
ORD100415,CUST11985,PID6116,Home Decor,DecoCraft,UK,Google Ads,2024-10-20,67.87,1,27,Credit Card,1,No,0,
ORD100416,CUST10035,PID6534,Electronics,GadgetPro,Germany,Organic,2024-10-18,155.24,1,31,Wallet,3,No,0,
ORD100417,CUST11826,PID2947,Beauty,GlowLabs,UK,Organic,2023-04-30,18.51,1,17,UPI,7,No,0,
ORD100418,CUST10109,PID6407,Electronics,Digitron,Australia,Organic,2024-08-26,251.0,1,38,COD,5,No,0,
ORD100419,CUST12270,PID2586,Sports,GearHouse,USA,Organic,2023-02-27,81.31,1,53,Wallet,3,No,0,
ORD100420,CUST13658,PID8064,Electronics,TechWorks,Canada,Google Ads,2023-12-12,383.04,1,34,Debit Card,5,No,0,
ORD100421,CUST11969,PID8728,Electronics,GadgetPro,USA,Referral,2024-04-18,279.0,1,35,Credit Card,5,No,0,
ORD100422,CUST14509,PID5293,Electronics,Digitron,India,Organic,2023-04-27,320.14,1,27,UPI,3,No,0,
ORD100423,CUST11924,PID7021,Fashion,StylishCo,USA,Organic,2023-05-07,9.41,2,29,Credit Card,2,No,0,
